掲載位置,ceid,ccid,mcname,date,グループ名,話数
0.00625,CE119097,C92235,週刊少年サンデー,2010-01-13,第4群（合計話数：82-1956話）,2
0.1359832635983263,CE119073,C92235,週刊少年サンデー,2010-01-20,第4群（合計話数：82-1956話）,3
0.3340248962655601,CE119052,C92235,週刊少年サンデー,2010-01-27,第4群（合計話数：82-1956話）,4
0.2848101265822785,CE119024,C92235,週刊少年サンデー,2010-02-03,第4群（合計話数：82-1956話）,5
0.1824034334763948,CE118996,C92235,週刊少年サンデー,2010-02-10,第4群（合計話数：82-1956話）,6
0.1883116883116883,CE118971,C92235,週刊少年サンデー,2010-02-17,第4群（合計話数：82-1956話）,7
0.2323008849557522,CE118947,C92235,週刊少年サンデー,2010-02-24,第4群（合計話数：82-1956話）,8
0.3549382716049383,CE146896,C92250,週刊少年サンデー,1983-05-11,第3群（合計話数：32-81話）,1
0.2816455696202531,CE146876,C92250,週刊少年サンデー,1983-05-18,第3群（合計話数：32-81話）,2
0.8892405063291139,CE146870,C92250,週刊少年サンデー,1983-05-25,第3群（合計話数：32-81話）,3
0.75,CE146849,C92250,週刊少年サンデー,1983-06-01,第3群（合計話数：32-81話）,4
0.8892307692307693,CE146832,C92250,週刊少年サンデー,1983-06-08,第3群（合計話数：32-81話）,5
0.8375796178343949,CE146813,C92250,週刊少年サンデー,1983-06-15,第3群（合計話数：32-81話）,6
0.6242236024844721,CE146791,C92250,週刊少年サンデー,1983-06-22,第3群（合計話数：32-81話）,7
0.8857142857142857,CE146779,C92250,週刊少年サンデー,1983-06-29,第3群（合計話数：32-81話）,8
0.8697183098591549,CE155573,C92251,週刊少年サンデー,1970-08-02,第2群（合計話数：17-31話）,1
0.9218241042345277,CE155562,C92251,週刊少年サンデー,1970-08-09,第2群（合計話数：17-31話）,2
0.697452229299363,CE155548,C92251,週刊少年サンデー,1970-08-16,第2群（合計話数：17-31話）,3
0.921311475409836,CE155537,C92251,週刊少年サンデー,1970-08-23,第2群（合計話数：17-31話）,4
0.9147540983606556,CE155524,C92251,週刊少年サンデー,1970-08-30,第2群（合計話数：17-31話）,5
0.1749174917491749,CE155501,C92251,週刊少年サンデー,1970-09-06,第2群（合計話数：17-31話）,6
0.8617021276595744,CE155498,C92251,週刊少年サンデー,1970-09-13,第2群（合計話数：17-31話）,7
0.2779783393501805,CE155478,C92251,週刊少年サンデー,1970-09-20,第2群（合計話数：17-31話）,8
0.3670520231213873,CE143297,C92255,週刊少年サンデー,1987-10-28,第2群（合計話数：17-31話）,1
0.1531791907514451,CE143275,C92255,週刊少年サンデー,1987-11-04,第2群（合計話数：17-31話）,2
0.0087209302325581,CE143199,C92255,週刊少年サンデー,1987-12-02,第2群（合計話数：17-31話）,3
0.377906976744186,CE143187,C92255,週刊少年サンデー,1987-12-09,第2群（合計話数：17-31話）,4
0.2354651162790697,CE143166,C92255,週刊少年サンデー,1988-01-01,第2群（合計話数：17-31話）,5
0.5127551020408163,CE143152,C92255,週刊少年サンデー,1988-01-02,第2群（合計話数：17-31話）,6
0.7139303482587065,CE143137,C92255,週刊少年サンデー,1988-01-09,第2群（合計話数：17-31話）,7
0.7474489795918368,CE143120,C92255,週刊少年サンデー,1988-01-22,第2群（合計話数：17-31話）,8
0.0220588235294117,CE138750,C92262,週刊少年サンデー,1992-04-08,第1群（合計話数：8-16話）,1
0.6492537313432836,CE138742,C92262,週刊少年サンデー,1992-04-15,第1群（合計話数：8-16話）,2
0.4154228855721393,CE138716,C92262,週刊少年サンデー,1992-04-22,第1群（合計話数：8-16話）,3
0.4004629629629629,CE138692,C92262,週刊少年サンデー,1992-04-29,第1群（合計話数：8-16話）,4
0.6359102244389028,CE138676,C92262,週刊少年サンデー,1992-05-06,第1群（合計話数：8-16話）,5
0.8784403669724771,CE138660,C92262,週刊少年サンデー,1992-05-13,第1群（合計話数：8-16話）,6
0.6243781094527363,CE138630,C92262,週刊少年サンデー,1992-05-27,第1群（合計話数：8-16話）,7
0.5497512437810945,CE138605,C92262,週刊少年サンデー,1992-06-03,第1群（合計話数：8-16話）,8
0.0068493150684931,CE118243,C92264,週刊少年サンデー,2010-09-29,第4群（合計話数：82-1956話）,1
0.0799086757990867,CE118220,C92264,週刊少年サンデー,2010-10-06,第4群（合計話数：82-1956話）,2
0.1292372881355932,CE118197,C92264,週刊少年サンデー,2010-10-13,第4群（合計話数：82-1956話）,3
0.2639484978540772,CE118174,C92264,週刊少年サンデー,2010-10-20,第4群（合計話数：82-1956話）,4
0.0630434782608695,CE118147,C92264,週刊少年サンデー,2010-10-27,第4群（合計話数：82-1956話）,5
0.0265306122448979,CE118122,C92264,週刊少年サンデー,2010-11-03,第4群（合計話数：82-1956話）,6
0.1701680672268907,CE118103,C92264,週刊少年サンデー,2010-11-10,第4群（合計話数：82-1956話）,7
0.1808510638297872,CE118077,C92264,週刊少年サンデー,2010-11-17,第4群（合計話数：82-1956話）,8
0.5880829015544041,CE142056,C92266,週刊少年サンデー,1989-02-22,第2群（合計話数：17-31話）,1
0.5051813471502591,CE142035,C92266,週刊少年サンデー,1989-03-01,第2群（合計話数：17-31話）,2
0.4740932642487047,CE142014,C92266,週刊少年サンデー,1989-03-08,第2群（合計話数：17-31話）,3
0.8730569948186528,CE142002,C92266,週刊少年サンデー,1989-03-15,第2群（合計話数：17-31話）,4
0.0075,CE141393,C92266,週刊少年サンデー,1989-09-27,第2群（合計話数：17-31話）,5
0.3457711442786069,CE141379,C92266,週刊少年サンデー,1989-10-04,第2群（合計話数：17-31話）,6
0.7437810945273632,CE141367,C92266,週刊少年サンデー,1989-10-11,第2群（合計話数：17-31話）,7
0.4950248756218905,CE141341,C92266,週刊少年サンデー,1989-10-18,第2群（合計話数：17-31話）,8
0.058282208588957,CE145625,C92268,週刊少年サンデー,1984-10-31,第4群（合計話数：82-1956話）,1
0.0586419753086419,CE145610,C92268,週刊少年サンデー,1984-11-07,第4群（合計話数：82-1956話）,2
0.1141975308641975,CE145596,C92268,週刊少年サンデー,1984-11-14,第4群（合計話数：82-1956話）,3
0.2561728395061728,CE145582,C92268,週刊少年サンデー,1984-11-21,第4群（合計話数：82-1956話）,4
0.3055555555555556,CE145569,C92268,週刊少年サンデー,1984-11-28,第4群（合計話数：82-1956話）,5
0.3422619047619047,CE145554,C92268,週刊少年サンデー,1984-12-05,第4群（合計話数：82-1956話）,6
0.3425925925925926,CE145540,C92268,週刊少年サンデー,1984-12-12,第4群（合計話数：82-1956話）,7
0.2006172839506173,CE145523,C92268,週刊少年サンデー,1985-01-01,第4群（合計話数：82-1956話）,8
0.0371621621621621,CE153689,C92271,週刊少年サンデー,1973-09-02,第2群（合計話数：17-31話）,1
0.3797101449275362,CE153679,C92271,週刊少年サンデー,1973-09-09,第2群（合計話数：17-31話）,2
0.5892255892255892,CE153669,C92271,週刊少年サンデー,1973-09-16,第2群（合計話数：17-31話）,3
0.5574324324324325,CE153656,C92271,週刊少年サンデー,1973-09-23,第2群（合計話数：17-31話）,4
0.5084175084175084,CE153643,C92271,週刊少年サンデー,1973-09-30,第2群（合計話数：17-31話）,5
0.7171717171717171,CE153632,C92271,週刊少年サンデー,1973-10-07,第2群（合計話数：17-31話）,6
0.7312925170068028,CE153619,C92271,週刊少年サンデー,1973-10-14,第2群（合計話数：17-31話）,7
0.7545454545454545,CE153606,C92271,週刊少年サンデー,1973-10-21,第2群（合計話数：17-31話）,8
0.5084388185654009,CE172383,C92279,週刊少年サンデー,2014-04-09,第2群（合計話数：17-31話）,1
0.1485355648535564,CE172399,C92279,週刊少年サンデー,2014-04-16,第2群（合計話数：17-31話）,2
0.4039301310043668,CE172429,C92279,週刊少年サンデー,2014-04-23,第2群（合計話数：17-31話）,3
0.7004310344827587,CE172485,C92279,週刊少年サンデー,2014-05-14,第2群（合計話数：17-31話）,4
0.186695278969957,CE172497,C92279,週刊少年サンデー,2014-05-21,第2群（合計話数：17-31話）,5
0.8520833333333333,CE172565,C92279,週刊少年サンデー,2014-06-04,第2群（合計話数：17-31話）,6
0.6522556390977443,CE172588,C92279,週刊少年サンデー,2014-06-11,第2群（合計話数：17-31話）,7
0.7666666666666667,CE172615,C92279,週刊少年サンデー,2014-06-18,第2群（合計話数：17-31話）,8
0.25,CE170227,C92281,週刊少年サンデー,2012-07-11,第3群（合計話数：32-81話）,1
0.5888030888030888,CE170264,C92281,週刊少年サンデー,2012-07-18,第3群（合計話数：32-81話）,2
0.5153256704980843,CE170289,C92281,週刊少年サンデー,2012-07-25,第3群（合計話数：32-81話）,3
0.6057268722466961,CE170868,C92281,週刊少年サンデー,2013-01-16,第3群（合計話数：32-81話）,4
0.3147321428571428,CE170885,C92281,週刊少年サンデー,2013-01-23,第3群（合計話数：32-81話）,5
0.2434210526315789,CE171272,C92281,週刊少年サンデー,2013-05-22,第3群（合計話数：32-81話）,6
0.228395061728395,CE171300,C92281,週刊少年サンデー,2013-05-29,第3群（合計話数：32-81話）,7
0.3416030534351145,CE171585,C92281,週刊少年サンデー,2013-08-21,第3群（合計話数：32-81話）,8
0.0153508771929824,CE128372,C92290,週刊少年サンデー,2001-08-08,第4群（合計話数：82-1956話）,1
0.3114406779661017,CE128354,C92290,週刊少年サンデー,2001-08-15,第4群（合計話数：82-1956話）,2
0.4427966101694915,CE168581,C92290,週刊少年サンデー,2001-08-22,第4群（合計話数：82-1956話）,3
0.2884615384615384,CE128328,C92290,週刊少年サンデー,2001-09-05,第4群（合計話数：82-1956話）,4
0.3925438596491228,CE128306,C92290,週刊少年サンデー,2001-09-12,第4群（合計話数：82-1956話）,5
0.3188073394495412,CE128281,C92290,週刊少年サンデー,2001-09-19,第4群（合計話数：82-1956話）,6
0.360091743119266,CE128258,C92290,週刊少年サンデー,2001-09-26,第4群（合計話数：82-1956話）,7
0.2362385321100917,CE128231,C92290,週刊少年サンデー,2001-10-03,第4群（合計話数：82-1956話）,8
0.0103305785123966,CE124480,C92291,週刊少年サンデー,2005-04-20,第3群（合計話数：32-81話）,1
0.1276150627615062,CE124458,C92291,週刊少年サンデー,2005-04-27,第3群（合計話数：32-81話）,2
0.2488986784140969,CE124438,C92291,週刊少年サンデー,2005-05-04,第3群（合計話数：32-81話）,3
0.2510373443983402,CE168733,C92291,週刊少年サンデー,2005-05-11,第3群（合計話数：32-81話）,4
0.1824034334763948,CE124414,C92291,週刊少年サンデー,2005-05-25,第3群（合計話数：32-81話）,5
0.2454128440366972,CE124392,C92291,週刊少年サンデー,2005-06-01,第3群（合計話数：32-81話）,6
0.0923423423423423,CE124365,C92291,週刊少年サンデー,2005-06-08,第3群（合計話数：32-81話）,7
0.1133333333333333,CE124343,C92291,週刊少年サンデー,2005-06-15,第3群（合計話数：32-81話）,8
0.0359477124183006,CE153921,C92298,週刊少年サンデー,1973-04-29,第3群（合計話数：32-81話）,1
0.2724137931034482,CE153911,C92298,週刊少年サンデー,1973-05-06,第3群（合計話数：32-81話）,2
0.2724137931034482,CE153898,C92298,週刊少年サンデー,1973-05-13,第3群（合計話数：32-81話）,3
0.3023255813953488,CE153886,C92298,週刊少年サンデー,1973-05-20,第3群（合計話数：32-81話）,4
0.0448275862068965,CE153869,C92298,週刊少年サンデー,1973-05-27,第3群（合計話数：32-81話）,5
0.2517241379310345,CE153859,C92298,週刊少年サンデー,1973-06-03,第3群（合計話数：32-81話）,6
0.3597359735973597,CE153847,C92298,週刊少年サンデー,1973-06-10,第3群（合計話数：32-81話）,7
0.3482758620689655,CE153833,C92298,週刊少年サンデー,1973-06-17,第3群（合計話数：32-81話）,8
0.0193965517241379,CE125224,C92299,週刊少年サンデー,2004-08-11,第3群（合計話数：32-81話）,1
0.1609442060085837,CE125204,C92299,週刊少年サンデー,2004-08-18,第3群（合計話数：32-81話）,2
0.4264705882352941,CE125186,C92299,週刊少年サンデー,2004-08-25,第3群（合計話数：32-81話）,3
0.3895833333333333,CE125162,C92299,週刊少年サンデー,2004-09-01,第3群（合計話数：32-81話）,4
0.4300847457627119,CE125140,C92299,週刊少年サンデー,2004-09-08,第3群（合計話数：32-81話）,5
0.3808411214953271,CE125118,C92299,週刊少年サンデー,2004-09-15,第3群（合計話数：32-81話）,6
0.3694690265486726,CE125094,C92299,週刊少年サンデー,2004-09-22,第3群（合計話数：32-81話）,7
0.4181415929203539,CE125075,C92299,週刊少年サンデー,2004-09-29,第3群（合計話数：32-81話）,8
0.0186721991701244,CE168728,C92301,週刊少年サンデー,2005-05-11,第4群（合計話数：82-1956話）,1
0.1437768240343347,CE124413,C92301,週刊少年サンデー,2005-05-25,第4群（合計話数：82-1956話）,2
0.2958715596330275,CE124393,C92301,週刊少年サンデー,2005-06-01,第4群（合計話数：82-1956話）,3
0.2635135135135135,CE124369,C92301,週刊少年サンデー,2005-06-08,第4群（合計話数：82-1956話）,4
0.46,CE124352,C92301,週刊少年サンデー,2005-06-15,第4群（合計話数：82-1956話）,5
0.347926267281106,CE124326,C92301,週刊少年サンデー,2005-06-22,第4群（合計話数：82-1956話）,6
0.1635944700460829,CE124299,C92301,週刊少年サンデー,2005-06-29,第4群（合計話数：82-1956話）,7
0.2579908675799087,CE124278,C92301,週刊少年サンデー,2005-07-06,第4群（合計話数：82-1956話）,8
0.0177865612648221,CE171962,C92303,週刊少年サンデー,2013-12-04,第3群（合計話数：32-81話）,1
0.2049808429118774,CE171991,C92303,週刊少年サンデー,2013-12-11,第3群（合計話数：32-81話）,2
0.1463878326996197,CE172017,C92303,週刊少年サンデー,2013-12-25,第3群（合計話数：32-81話）,3
0.2764705882352941,CE172047,C92303,週刊少年サンデー,2014-01-08,第3群（合計話数：32-81話）,4
0.4451476793248945,CE172080,C92303,週刊少年サンデー,2014-01-15,第3群（合計話数：32-81話）,5
0.1773504273504273,CE172098,C92303,週刊少年サンデー,2014-01-22,第3群（合計話数：32-81話）,6
0.1354166666666666,CE172124,C92303,週刊少年サンデー,2014-01-29,第3群（合計話数：32-81話）,7
0.2169421487603305,CE172152,C92303,週刊少年サンデー,2014-02-05,第3群（合計話数：32-81話）,8
0.0238095238095238,CE171499,C92312,週刊少年サンデー,2013-07-24,第4群（合計話数：82-1956話）,1
0.1472727272727272,CE171526,C92312,週刊少年サンデー,2013-07-31,第4群（合計話数：82-1956話）,2
0.2120689655172414,CE171554,C92312,週刊少年サンデー,2013-08-07,第4群（合計話数：82-1956話）,3
0.1545801526717557,CE171580,C92312,週刊少年サンデー,2013-08-21,第4群（合計話数：82-1956話）,4
0.1474358974358974,CE171608,C92312,週刊少年サンデー,2013-08-28,第4群（合計話数：82-1956話）,5
0.1549586776859504,CE171634,C92312,週刊少年サンデー,2013-09-04,第4群（合計話数：82-1956話）,6
0.2560483870967742,CE171662,C92312,週刊少年サンデー,2013-09-11,第4群（合計話数：82-1956話）,7
0.2530864197530864,CE171688,C92312,週刊少年サンデー,2013-09-18,第4群（合計話数：82-1956話）,8
0.0289532293986636,CE133688,C92313,週刊少年サンデー,1997-01-01,第3群（合計話数：32-81話）,1
0.051063829787234,CE133665,C92313,週刊少年サンデー,1997-01-02,第3群（合計話数：32-81話）,2
0.2958963282937365,CE133647,C92313,週刊少年サンデー,1997-01-15,第3群（合計話数：32-81話）,3
0.2,CE133621,C92313,週刊少年サンデー,1997-01-16,第3群（合計話数：32-81話）,4
0.1901565995525727,CE133598,C92313,週刊少年サンデー,1997-01-29,第3群（合計話数：32-81話）,5
0.4806378132118451,CE133582,C92313,週刊少年サンデー,1997-02-05,第3群（合計話数：32-81話）,6
0.0227790432801822,CE133547,C92313,週刊少年サンデー,1997-02-12,第3群（合計話数：32-81話）,7
0.3895216400911162,CE133530,C92313,週刊少年サンデー,1997-02-19,第3群（合計話数：32-81話）,8
0.2586206896551724,CE154939,C92324,週刊少年サンデー,1971-09-26,第1群（合計話数：8-16話）,1
0.6284722222222222,CE154930,C92324,週刊少年サンデー,1971-10-03,第1群（合計話数：8-16話）,2
0.6608391608391608,CE154918,C92324,週刊少年サンデー,1971-10-10,第1群（合計話数：8-16話）,3
0.7307692307692307,CE154905,C92324,週刊少年サンデー,1971-10-17,第1群（合計話数：8-16話）,4
0.7447552447552448,CE154892,C92324,週刊少年サンデー,1971-10-24,第1群（合計話数：8-16話）,5
0.6468531468531469,CE154879,C92324,週刊少年サンデー,1971-10-31,第1群（合計話数：8-16話）,6
0.7614035087719299,CE154868,C92324,週刊少年サンデー,1971-11-07,第1群（合計話数：8-16話）,7
0.6350877192982456,CE154852,C92324,週刊少年サンデー,1971-11-14,第1群（合計話数：8-16話）,8
0.1369426751592356,CE154773,C92325,週刊少年サンデー,1972-01-16,第3群（合計話数：32-81話）,1
0.1891025641025641,CE154762,C92325,週刊少年サンデー,1972-01-23,第3群（合計話数：32-81話）,2
0.1607142857142857,CE154749,C92325,週刊少年サンデー,1972-01-30,第3群（合計話数：32-81話）,3
0.3206896551724137,CE154740,C92325,週刊少年サンデー,1972-02-06,第3群（合計話数：32-81話）,4
0.4982332155477031,CE154730,C92325,週刊少年サンデー,1972-02-13,第3群（合計話数：32-81話）,5
0.3865248226950354,CE154716,C92325,週刊少年サンデー,1972-02-20,第3群（合計話数：32-81話）,6
0.3678571428571429,CE154704,C92325,週刊少年サンデー,1972-02-27,第3群（合計話数：32-81話）,7
0.2129963898916967,CE154690,C92325,週刊少年サンデー,1972-03-05,第3群（合計話数：32-81話）,8
0.5958904109589042,CE126496,C92326,週刊少年サンデー,2003-05-07,第4群（合計話数：82-1956話）,1
0.0071090047393364,CE125970,C92326,週刊少年サンデー,2003-11-05,第4群（合計話数：82-1956話）,2
0.2769953051643192,CE125954,C92326,週刊少年サンデー,2003-11-12,第4群（合計話数：82-1956話）,3
0.0817757009345794,CE125928,C92326,週刊少年サンデー,2003-11-19,第4群（合計話数：82-1956話）,4
0.3071748878923767,CE168645,C92326,週刊少年サンデー,2003-11-26,第4群（合計話数：82-1956話）,5
0.4129464285714285,CE125912,C92326,週刊少年サンデー,2003-12-10,第4群（合計話数：82-1956話）,6
0.5184331797235023,CE125892,C92326,週刊少年サンデー,2003-12-17,第4群（合計話数：82-1956話）,7
0.3587962962962963,CE125867,C92326,週刊少年サンデー,2003-12-24,第4群（合計話数：82-1956話）,8
0.6618181818181819,CE154499,C92329,週刊少年サンデー,1972-06-18,第1群（合計話数：8-16話）,1
0.4820143884892086,CE154481,C92329,週刊少年サンデー,1972-06-25,第1群（合計話数：8-16話）,2
0.9835526315789472,CE154389,C92329,週刊少年サンデー,1972-08-06,第1群（合計話数：8-16話）,3
0.9830508474576272,CE154374,C92329,週刊少年サンデー,1972-08-13,第1群（合計話数：8-16話）,4
0.9831649831649832,CE154361,C92329,週刊少年サンデー,1972-08-20,第1群（合計話数：8-16話）,5
0.8241042345276873,CE154345,C92329,週刊少年サンデー,1972-08-27,第1群（合計話数：8-16話）,6
0.7467105263157895,CE154331,C92329,週刊少年サンデー,1972-09-03,第1群（合計話数：8-16話）,7
0.8660130718954249,CE154308,C92329,週刊少年サンデー,1972-09-17,第1群（合計話数：8-16話）,8
0.0523255813953488,CE121254,C92330,週刊少年サンデー,2008-04-09,第4群（合計話数：82-1956話）,1
0.265748031496063,CE121235,C92330,週刊少年サンデー,2008-04-16,第4群（合計話数：82-1956話）,2
0.2241379310344827,CE121206,C92330,週刊少年サンデー,2008-04-23,第4群（合計話数：82-1956話）,3
0.3416988416988417,CE121185,C92330,週刊少年サンデー,2008-04-30,第4群（合計話数：82-1956話）,4
0.2329545454545454,CE121155,C92330,週刊少年サンデー,2008-05-07,第4群（合計話数：82-1956話）,5
0.1521739130434782,CE121127,C92330,週刊少年サンデー,2008-05-21,第4群（合計話数：82-1956話）,6
0.1590909090909091,CE121102,C92330,週刊少年サンデー,2008-05-28,第4群（合計話数：82-1956話）,7
0.2325102880658436,CE121077,C92330,週刊少年サンデー,2008-06-04,第4群（合計話数：82-1956話）,8
0.4672489082969432,CE153312,C92332,週刊少年サンデー,1974-04-07,第3群（合計話数：32-81話）,1
0.7735042735042735,CE153306,C92332,週刊少年サンデー,1974-04-14,第3群（合計話数：32-81話）,2
0.7625,CE153296,C92332,週刊少年サンデー,1974-04-21,第3群（合計話数：32-81話）,3
0.8305785123966942,CE153286,C92332,週刊少年サンデー,1974-04-28,第3群（合計話数：32-81話）,4
0.7393162393162394,CE153276,C92332,週刊少年サンデー,1974-05-05,第3群（合計話数：32-81話）,5
0.8162393162393162,CE153265,C92332,週刊少年サンデー,1974-05-12,第3群（合計話数：32-81話）,6
0.782051282051282,CE153255,C92332,週刊少年サンデー,1974-05-19,第3群（合計話数：32-81話）,7
0.788,CE153245,C92332,週刊少年サンデー,1974-05-26,第3群（合計話数：32-81話）,8
0.0116279069767441,CE117500,C92340,週刊少年サンデー,1971-01-03,第3群（合計話数：32-81話）,1
0.1524822695035461,CE117489,C92340,週刊少年サンデー,1971-01-10,第3群（合計話数：32-81話）,2
0.1452702702702702,CE117476,C92340,週刊少年サンデー,1971-01-17,第3群（合計話数：32-81話）,3
0.2891156462585034,CE168465,C92340,週刊少年サンデー,1971-01-24,第3群（合計話数：32-81話）,4
0.1360294117647058,CE155317,C92340,週刊少年サンデー,1971-02-07,第3群（合計話数：32-81話）,5
0.089605734767025,CE155304,C92340,週刊少年サンデー,1971-02-14,第3群（合計話数：32-81話）,6
0.289198606271777,CE155293,C92340,週刊少年サンデー,1971-02-21,第3群（合計話数：32-81話）,7
0.0693430656934306,CE155278,C92340,週刊少年サンデー,1971-02-28,第3群（合計話数：32-81話）,8
0.211734693877551,CE143147,C92345,週刊少年サンデー,1988-01-02,第4群（合計話数：82-1956話）,1
0.1467661691542288,CE143127,C92345,週刊少年サンデー,1988-01-09,第4群（合計話数：82-1956話）,2
0.5127551020408163,CE143115,C92345,週刊少年サンデー,1988-01-22,第4群（合計話数：82-1956話）,3
0.283625730994152,CE143092,C92345,週刊少年サンデー,1988-01-29,第4群（合計話数：82-1956話）,4
0.252906976744186,CE143074,C92345,週刊少年サンデー,1988-02-03,第4群（合計話数：82-1956話）,5
0.5261627906976745,CE143062,C92345,週刊少年サンデー,1988-02-10,第4群（合計話数：82-1956話）,6
0.3691860465116279,CE143040,C92345,週刊少年サンデー,1988-02-17,第4群（合計話数：82-1956話）,7
0.2296511627906976,CE143019,C92345,週刊少年サンデー,1988-02-24,第4群（合計話数：82-1956話）,8
0.0074257425742574,CE141622,C92347,週刊少年サンデー,1989-07-12,第4群（合計話数：82-1956話）,1
0.5348258706467661,CE141612,C92347,週刊少年サンデー,1989-07-19,第4群（合計話数：82-1956話）,2
0.2054455445544554,CE141584,C92347,週刊少年サンデー,1989-07-26,第4群（合計話数：82-1956話）,3
0.4203980099502487,CE141569,C92347,週刊少年サンデー,1989-08-02,第4群（合計話数：82-1956話）,4
0.1766169154228855,CE141543,C92347,週刊少年サンデー,1989-08-09,第4群（合計話数：82-1956話）,5
0.75,CE141535,C92347,週刊少年サンデー,1989-08-16,第4群（合計話数：82-1956話）,6
0.7918660287081339,CE141516,C92347,週刊少年サンデー,1989-08-23,第4群（合計話数：82-1956話）,7
0.2064676616915423,CE141482,C92347,週刊少年サンデー,1989-08-30,第4群（合計話数：82-1956話）,8
0.0273109243697479,CE169924,C92351,週刊少年サンデー,2012-04-11,第2群（合計話数：17-31話）,1
0.4362549800796813,CE169959,C92351,週刊少年サンデー,2012-04-18,第2群（合計話数：17-31話）,2
0.5180995475113123,CE169985,C92351,週刊少年サンデー,2012-04-25,第2群（合計話数：17-31話）,3
0.3385650224215246,CE170005,C92351,週刊少年サンデー,2012-05-09,第2群（合計話数：17-31話）,4
0.551063829787234,CE170033,C92351,週刊少年サンデー,2012-05-16,第2群（合計話数：17-31話）,5
0.7860169491525424,CE170064,C92351,週刊少年サンデー,2012-05-23,第2群（合計話数：17-31話）,6
0.22008547008547,CE170075,C92351,週刊少年サンデー,2012-05-30,第2群（合計話数：17-31話）,7
0.3962655601659751,CE170105,C92351,週刊少年サンデー,2012-06-06,第2群（合計話数：17-31話）,8
0.0073891625615763,CE140886,C92355,週刊少年サンデー,1990-04-04,第1群（合計話数：8-16話）,1
0.125615763546798,CE140868,C92355,週刊少年サンデー,1990-04-11,第1群（合計話数：8-16話）,2
0.4014778325123153,CE140851,C92355,週刊少年サンデー,1990-04-18,第1群（合計話数：8-16話）,3
0.0074257425742574,CE140821,C92355,週刊少年サンデー,1990-04-25,第1群（合計話数：8-16話）,4
0.4655172413793103,CE140810,C92355,週刊少年サンデー,1990-05-02,第1群（合計話数：8-16話）,5
0.6461187214611872,CE140792,C92355,週刊少年サンデー,1990-05-09,第1群（合計話数：8-16話）,6
0.7995049504950495,CE140772,C92355,週刊少年サンデー,1990-05-23,第1群（合計話数：8-16話）,7
0.9133663366336634,CE140752,C92355,週刊少年サンデー,1990-05-30,第1群（合計話数：8-16話）,8
0.2477272727272727,CE141086,C92357,週刊少年サンデー,1990-01-24,第4群（合計話数：82-1956話）,1
0.6113861386138614,CE141073,C92357,週刊少年サンデー,1990-01-31,第4群（合計話数：82-1956話）,2
0.7364532019704434,CE141056,C92357,週刊少年サンデー,1990-02-07,第4群（合計話数：82-1956話）,3
0.5402010050251256,CE141031,C92357,週刊少年サンデー,1990-02-14,第4群（合計話数：82-1956話）,4
0.0068493150684931,CE140777,C92357,週刊少年サンデー,1990-05-09,第4群（合計話数：82-1956話）,5
0.2648514851485148,CE140759,C92357,週刊少年サンデー,1990-05-23,第4群（合計話数：82-1956話）,6
0.1311881188118812,CE140735,C92357,週刊少年サンデー,1990-05-30,第4群（合計話数：82-1956話）,7
0.5147783251231527,CE140723,C92357,週刊少年サンデー,1990-06-06,第4群（合計話数：82-1956話）,8
0.0067567567567567,CE168618,C92369,週刊少年サンデー,2003-05-14,第3群（合計話数：32-81話）,1
0.2579908675799087,CE126465,C92369,週刊少年サンデー,2003-05-28,第3群（合計話数：32-81話）,2
0.3847926267281106,CE126446,C92369,週刊少年サンデー,2003-06-04,第3群（合計話数：32-81話）,3
0.4389671361502347,CE126425,C92369,週刊少年サンデー,2003-06-11,第3群（合計話数：32-81話）,4
0.286697247706422,CE126401,C92369,週刊少年サンデー,2003-06-18,第3群（合計話数：32-81話）,5
0.3082191780821918,CE126379,C92369,週刊少年サンデー,2003-06-25,第3群（合計話数：32-81話）,6
0.5995370370370371,CE126363,C92369,週刊少年サンデー,2003-07-02,第3群（合計話数：32-81話）,7
0.4610091743119266,CE126338,C92369,週刊少年サンデー,2003-07-09,第3群（合計話数：32-81話）,8
0.0078125,CE142869,C92370,週刊少年サンデー,1988-04-20,第4群（合計話数：82-1956話）,1
0.0077319587628865,CE142849,C92370,週刊少年サンデー,1988-04-27,第4群（合計話数：82-1956話）,2
0.2057291666666666,CE142832,C92370,週刊少年サンデー,1988-05-04,第4群（合計話数：82-1956話）,3
0.1901041666666666,CE142812,C92370,週刊少年サンデー,1988-05-11,第4群（合計話数：82-1956話）,4
0.2786458333333333,CE142794,C92370,週刊少年サンデー,1988-05-18,第4群（合計話数：82-1956話）,5
0.2994791666666667,CE142774,C92370,週刊少年サンデー,1988-05-25,第4群（合計話数：82-1956話）,6
0.1787564766839378,CE142753,C92370,週刊少年サンデー,1988-06-01,第4群（合計話数：82-1956話）,7
0.1380208333333333,CE142732,C92370,週刊少年サンデー,1988-06-08,第4群（合計話数：82-1956話）,8
0.0073891625615763,CE140864,C92375,週刊少年サンデー,1990-04-11,第3群（合計話数：32-81話）,1
0.3866995073891626,CE140850,C92375,週刊少年サンデー,1990-04-18,第3群（合計話数：32-81話）,2
0.745049504950495,CE140837,C92375,週刊少年サンデー,1990-04-25,第3群（合計話数：32-81話）,3
0.3669950738916256,CE140807,C92375,週刊少年サンデー,1990-05-02,第3群（合計話数：32-81話）,4
0.4178082191780822,CE140785,C92375,週刊少年サンデー,1990-05-09,第3群（合計話数：32-81話）,5
